 smile id
813 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(CN)=C2)=N1 L65152
814 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2CCCC2)=N1 L59776
815 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC2=C1C=CC=C2 L18880
816 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2=C(N)C=C(C)C(C)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L7190
817 OCC1CN(C2=NC(NCCC3=NC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37615
818 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16300
819 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L84183
820 CN(CCC1=NC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L54784
821 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@@H]2C[C@@H]2F)=N1 L41344
822 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2CCCCC2O)=N1 L61312
823 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCCCC1C1=CC=CN=C1 L40598
824 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC(Cl)=CC=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1)C(O)=O L89730
825 CC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C)C(O)C1=CC=CC=C1 L52267
826 CC(NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C)C(O)C1=CC=CC=C1 L43065
827 CC1=CC2=C(NC=C2CCNC2=NC(N[C@H]3CCCC[C@@H]3OCC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5437
828 CN(CC1=CC=CC=C1)C1=NC(=NC(NC2=CC=CC=N2=O)=N1)N1CCC(CCCC(O)=O)CC1 L3521
829 COC1=C(CCNC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC3=C2C=CC=C3)C=C(Br)C=C1 L55936
830 CC1=CC=CC=C1N1CCN(CC1)C1=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6205
831 CC(C)CN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L54999
832 CCC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2)C1=CC=CC=C1 L37830
833 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C)C(Br)=C2)=N1 L43863
834 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC=C(Cl)C=C2Cl)=N1)N1CCC(CCCC(O)=O)CC1 L30592
835 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(F)C=CC(F)=C2F)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L69309
836 CN(CC1=CC=CO1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53949
837 CN(CC1=CC=CO1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72842
838 CN(CC1=CC=CC=C1Cl)C1=NC(=NC(NCC2=CC=CC(Cl)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L27524
839 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1 L27628
840 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1 L61910
841 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1OC L51172
842 OCC1CN(C2=NC(NCCC3=CC=C(O)C=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37605
843 CCCCN(CC1=CC=CC=C1)C1=NC(NCCC2=CC=CC(OC)=C2OC)=NC(NC2(CCSCC2)C(O)=O)=N1 L47326
844 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16335
845 N[C@H]([C@@H](NC1=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L72829
846 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)N1CCN(CC1)C1=CC=CC=C1C)C(O)=O L79936
847 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L89899
848 CN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53249
849 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC1=CNC2=C1C=CC=C2 L53071
850 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC(Cl)=CC=C2Cl)=N1)N1CCC(CCCC(O)=O)CC1 L28096
851 COC1=CC=CC2=C1NC=C2CCNC1=NC(NC(C)C(O)C2=CC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92601
852 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(F)=C2)=N1 L65344
853 COC1=CC=C(C=C1)C(NC1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(OC)C=C1 L19565
854 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=N1 L29908
855 C[C@@H](N(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1 L37335
856 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)C1CCCC1)C1=CC=CC=C1)C1=CC=CC=C1 L48381
857 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16492
858 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=CC=C2)=NC(NCCC2=CC=CC(Cl)=C2)=N1)C(O)=O L86942
859 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NC2=CC=C3C=CC=CC3=C2)=N1)N1CCC(CCCC(O)=O)CC1 L26368
860 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1C(CO)CC2=C1C=CC=C2)C1=CC=C(Br)C=C1 L52424
861 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1 L30508
862 CN(CC1=CC=C(Cl)C=C1)C1=NC(=NC(NC2=CC=CC=N2=O)=N1)N1CCC(CCCC(O)=O)CC1 L3523
863 NC1CCCCC1NC1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25079
864 CCCCN(CC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1OC L47111
865 CCC(NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1 L74752
866 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6316
867 N[C@H]([C@@H](NC1=NC(=NC(=N1)N1CC(CO)OC2=CC=CC=C12)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1)C1=CC=CC=C1 L765
868 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CN=C1 L92617
869 COC1=CC=CC(CN(C)C2=NC(NC[C@H](C)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C1 L74374
870 COC1=CC=C(C=C1)C(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1)C1=CC=C(OC)C=C1 L56322
871 CN(C)CC(C)(C)CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53267
872 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16493
873 CCCCN(CCCC)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47805
874 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CC=CC(Cl)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6302
875 C[C@@H](CNC1=NC(=NC(=N1)N(C)CCC(O)C1=CC=CC=C1)N(CCN(C)C)CC1=CC=CC=C1)C(O)=O L92247
876 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=N1)N1CCC(CCCC(O)=O)CC1 L6400
877 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)N1CCCC1 L55315
878 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC=CC(CN)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L28255
879 CC1=CC2=C(NC=C2CCNC2=NC(NCC3=CC=CC(CN)=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5513
880 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(CCN(C)C)CC1=CC=CC=C1 L47318
881 OC(=O)CCCC1CCN(CC1)C1=NC(NCCC2=CC=C(Cl)C=C2)=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=N1 L33556
882 C[C@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C)C1=CC=C(Br)C=C1 L49771
883 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC=C2Br)=N1 L63808
884 OCC1CN(C2=NC(NCC3=CC=C(Cl)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L710
885 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=CC=C3)=N1 L27434
886 COC1=C(OC)C=C(NC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)C=C1 L37541
887 OCC1CN(C2=NC(NCCSCC3=C(Cl)C=CC=C3Cl)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L760
888 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1 L40391
889 C[C@@H](CNC1=NC(NC2=CC(Cl)=C(Cl)C=C2N)=NC(=N1)N(C)CC1=CC=CC(C)=C1)C(O)=O L98820
890 CN(C)CC(C)(C)CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72851
891 COC1=CC=CC(OC)=C1CNC1=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L20221
892 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1 L72663
893 CCCCCC1=CC=C(CNC2=NC(NCCC3=CNC4=C3C=C(Br)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L1899
894 CCC1=CC=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC3=C2C=CC=C3)C=C1 L44416
895 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=C(Cl)C=C1 L47299
896 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(NCC2=CC=CC(Cl)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25095
897 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L24043
898 NC1=CC=C(OC2=CC=C(NC3=NC(N[C@H]4CCCC[C@@H]4OCC4=CC=CC=C4)=NC(=N3)N3CCC(CCCC(O)=O)CC3)C=C2)C=C1 L24637
899 CN(CC1=CC=CC=C1Cl)C1=NC(=NC(NC2=C(N)C=C(C)C(C)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L7172
900 C[C@@H](CNC1=NC(=NC(NCC2=CC(I)=CC=C2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74444
901 OCC1CN(C2=NC(NCCN3CCN(CC4=CC=CC=C4)CC3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37619
902 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1 L51204
903 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1 L53057
904 CCCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L46854
905 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=N1 L69975
906 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C3C=CC=CC3=C2)=N1 L63234
907 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC(Cl)=CC(Cl)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L27904
908 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC=CC=C1Cl)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74372
909 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(Cl)C=CC(=C2)C(F)(F)F)=N1 L39040
910 OCC1CN(C2=NC(NCC3=CC=C(OC(F)F)C=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37547
911 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1)C1=CC=C(C)C=C1 L50391
912 CCN(CCN(C)C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(C)C(O)C2=CC=CC=C2)=N1 L52280
913 CC1=CC2=C(NC=C2CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=N2)C=C1 L72799
914 CC1=CC2=C(NC=C2CCNC2=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C=C1 L42429
915 CN(CC1=CC=C(Cl)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52867
916 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCCCC1C1=CC=CN=C1 L40555
917 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NC2=C(N)C=C(C)C(C)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L7236
918 CC(C)(C)C1=CC=C(CNC2=NC(NCCC3=CNC4=C3C=C(Br)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L8427
919 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC(Cl)CCCCl)=N1)N1CCC(CCCC(O)=O)CC1 L34432
920 NNC1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72958
921 C[C@@H](CNC1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L79168
922 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1 L60951
923 OCC1CN(C2=NC(NCC3=CC=CC(=C3F)C(F)(F)F)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37579
924 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L40509
925 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=C2NC2=CC=CC=C2)=N1 L61120
926 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(F)C=C2)=N1 L62103
927 CCCCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1OC L47332
928 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NCCC2=CNC3=C2C=C(C)C=C3)=N1)N1CCC(CCCC(O)=O)CC1 L5462
929 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18463
930 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CN=C(OC3=CC=C(F)C=C3)C=C2)=N1 L62656
931 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L23211
932 OCC1CN(C2=NC(NCCC3=CC=C(F)C=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37608
933 CCN(CC(C)=C)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L51645
934 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC(CC1)N1CCCC1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52819
935 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H](C)C2=CC=C(Br)C=C2)=N1 L52487
936 COC1=CC2=C(NC=C2CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CCN(CC2)C2=CC=CC=C2C)C=C1 L43099
937 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC=N2=O)=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1 L3643
938 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16480
939 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L92612
940 CN(C)CCCNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L55168
941 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=CC=C2)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L86848
942 CN(CC1=CC=NC=C1)C1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25036
943 COC1=C(CC(C)N(C)C2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N(C)CC2=CC=CC(=C2)C(F)(F)F)C=CC=C1 L53266
944 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C3C=CC=CC3=CC=C2)=N1 L63616
945 COC[C@H](CC1=CC=CC=C1)NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L94720
946 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC(F)=C(F)C(F)=C2)=N1 L39424
947 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C3C=CC=CC3=CC=C2)=N1 L63623
948 NCC1=CC(CNC2=NC(NCCC3=CNC4=C3C=C(OCC3=CC=CC=C3)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)=CC=C1 L28397
949 CCCC1=CC=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CCC(O)C2=CC=CC=C2)C=C1 L45015
950 OC(=O)CCCC1CCN(CC1)C1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(=N1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F L35827
951 OCC1CN(C2=NC(NCCSCC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L759
952 N[C@H]([C@@H](NC1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1)C1=CC=CC=C1 L36076
953 CC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CO1 L40768
954 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1 L58816
955 CN(CC1=CC=C(Cl)C=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1C(CO)CC2=C1C=CC=C2 L53384
956 CC(C)CCNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37489
957 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC(Cl)=CC=C2Cl)=N1 L64960
958 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)N(C)CC1=CC=C(F)C=C1)C(O)=O L90496
959 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NCC2=C3C=CC=CC3=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L26754
960 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NC2=C(N)C=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L23874
961 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCCC2=CC=CC=C2OC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16334
962 CC(NC1=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CO1 L3901
963 C[C@@H](CNC1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(=N1)N(C)CC1=CC(Cl)=CC=C1)C(O)=O L79170
964 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC=CC=C2Br)=N1)N1CCC(CCCC(O)=O)CC1 L26944
965 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L23104
966 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L16123
967 CCCCCC1=CC=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC3=C2C=CC=C3)C=C1 L45568
968 CCCCN(CCO)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53235
969 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC(C)=C1 L55428
970 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2CCCC2)=N1 L59799
971 CCCCN(CCCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L47659
972 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC=C(Br)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18943
973 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC=C(C=C2)N(=O)=O)=N1)N1CCC(CCCC(O)=O)CC1 L30016
974 CCN(CC1=CC=CC=C1)C1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC2=C1C=CC=C2 L14272
975 C[C@@H](CNC1=NC(=NC(NCC2=CC=CC(Cl)=C2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74439
976 OCC1CN(C2=NC(NCCSC(=O)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37626
977 CCN(CC1=CC(C)=CC=C1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16317
978 C[C@@H](CNC1=NC(=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74493
979 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2=CC=CC=N2=O)=N1)N1CCC(CCCC(O)=O)CC1 L3499
980 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC=CC(Cl)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L27487
